timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1407076684824,0,81,1.77978515625E-5,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076684926,0,92,2.021484375E-5,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685026,0,33,7.2509765625E-6,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685139,0,44,9.66796875E-6,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685239,0,23,5.0537109375E-6,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685353,0,66,1.4501953125E-5,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685453,0,60,1.318359375E-5,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685558,0,84,1.8457031250000004E-5,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685658,0,44,9.66796875E-6,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685767,0,20,4.39453125E-6,34,51,39,15122,12321,7009,10359,3536,7457,10823,1557,Tag7,unknown
1407076685870,0,44,9.66796875E-6,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076685978,0,17,3.7353515625000003E-6,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686086,0,67,1.4721679687500002E-5,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686186,0,43,9.448242187500001E-6,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686286,0,3,6.591796875E-7,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686400,0,9,1.9775390625E-6,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686513,0,37,8.1298828125E-6,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686616,0,51,1.1206054687499999E-5,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686729,0,32,7.03125E-6,48,67,39,14654,18774,15296,4230,4075,10968,7258,1807,Tag7,unknown
1407076686847,0,10,2.197265625E-6,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076686961,0,313,6.87744140625E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687062,0,60,1.318359375E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687162,0,-91,-1.99951171875E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687262,0,65,1.42822265625E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687363,0,49,1.07666015625E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687476,0,88,1.93359375E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687591,0,89,1.95556640625E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687693,0,71,1.56005859375E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687793,0,-295,-6.48193359375E-5,50,87,39,10888,1410,16635,6385,7779,6275,11310,1760,Tag7,unknown
1407076687893,0,60,1.318359375E-5,56,88,39,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076687993,0,59,1.29638671875E-5,56,88,39,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688093,0,12,2.63671875E-6,56,88,39,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688193,0,-299,-6.56982421875E-5,56,88,39,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688298,0,7,1.5380859375E-6,56,88,36,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688416,0,75,1.64794921875E-5,56,88,36,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688516,0,41,9.008789062499999E-6,56,88,36,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688620,0,88,1.93359375E-5,56,88,36,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688720,0,96,2.109375E-5,56,88,36,28692,73476,21310,7576,18379,14030,8491,4110,Tag7,unknown
1407076688831,0,61,1.34033203125E-5,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076688937,0,51,1.1206054687499999E-5,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689039,0,40,8.7890625E-6,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689147,0,23,5.0537109375E-6,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689249,0,55,1.20849609375E-5,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689364,0,59,1.29638671875E-5,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689467,0,45,9.8876953125E-6,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689568,0,69,1.51611328125E-5,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689668,0,42,9.228515625000002E-6,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689782,0,43,9.448242187500001E-6,48,75,36,747286,16755732,5583,8275,6941,5628,4360,3474,Tag7,unknown
1407076689882,0,82,1.8017578124999998E-5,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076689982,0,99,2.1752929687500003E-5,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076690083,0,55,1.20849609375E-5,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076690183,0,69,1.51611328125E-5,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076690292,0,42,9.228515625000002E-6,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076690413,0,88,1.93359375E-5,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076690532,0,41,9.008789062499999E-6,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076690632,0,70,1.5380859375E-5,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076690738,0,4,8.7890625E-7,57,60,36,10606,7509,1643,3861,18096,11684,4513,2574,Tag7,unknown
1407076691070,0,40,8.7890625E-6,54,51,36,132471,5715,4445,6153,5232,2762,4082,456,Tag7,unknown
1407076691187,0,93,2.04345703125E-5,54,51,36,132471,5715,4445,6153,5232,2762,4082,456,Tag7,unknown
1407076691287,0,48,1.0546875E-5,54,51,36,132471,5715,4445,6153,5232,2762,4082,456,Tag7,unknown
1407076691389,0,289,6.35009765625E-5,54,51,36,132471,5715,4445,6153,5232,2762,4082,456,Tag7,unknown
1407076691489,0,-307,-6.74560546875E-5,54,51,36,132471,5715,4445,6153,5232,2762,4082,456,Tag7,unknown
1407076691601,0,37,8.1298828125E-6,54,51,40,132471,5715,4445,6153,5232,2762,4082,456,Tag7,unknown
1407076691706,0,51,1.1206054687499999E-5,54,51,40,132471,5715,4445,6153,5232,2762,4082,456,Tag7,unknown
1407076691847,0,82,1.8017578124999998E-5,57,48,40,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076691960,0,-139,-3.0541992187500004E-5,57,48,40,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692060,0,10,2.197265625E-6,57,48,73,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692160,0,75,1.64794921875E-5,57,48,73,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692273,0,99,2.1752929687500003E-5,57,48,73,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692373,0,56,1.23046875E-5,57,48,73,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692480,0,60,1.318359375E-5,57,48,73,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692584,0,76,1.669921875E-5,57,48,73,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692684,0,105,2.30712890625E-5,57,48,73,69122,6067,782,1533,4238,1451,1595,643,Tag7,unknown
1407076692789,0,21,4.614257812500001E-6,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076692890,0,64,1.40625E-5,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076692990,0,69,1.51611328125E-5,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693091,0,60,1.318359375E-5,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693201,0,32,7.03125E-6,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693315,0,73,1.6040039062500002E-5,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693415,0,27,5.9326171875000005E-6,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693527,0,3,6.591796875E-7,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693627,0,43,9.448242187500001E-6,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693727,0,9,1.9775390625E-6,64,56,73,16763921,12963,6821,2389,1859,4494,1612,342,Tag7,unknown
1407076693831,0,-298,-6.5478515625E-5,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076693931,0,71,1.56005859375E-5,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694031,0,85,1.86767578125E-5,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694147,0,24,5.2734375E-6,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694247,0,53,1.1645507812500002E-5,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694359,0,69,1.51611328125E-5,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694459,0,66,1.4501953125E-5,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694560,0,65,1.42822265625E-5,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694669,0,36,7.91015625E-6,47,61,73,167442,16776819,9882,12743,25218,9319,6125,2227,Tag7,unknown
1407076694770,0,113,2.48291015625E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076694874,0,69,1.51611328125E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076694974,0,57,1.2524414062500001E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695074,0,-281,-6.17431640625E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695189,0,88,1.93359375E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695304,0,21,4.614257812500001E-6,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695404,0,36,7.91015625E-6,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695505,0,74,1.6259765625E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695618,0,49,1.07666015625E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695720,0,81,1.77978515625E-5,57,53,73,16765039,16418,3781,12917,12970,21768,5969,3937,Tag7,unknown
1407076695820,0,17,3.7353515625000003E-6,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076695920,0,55,1.20849609375E-5,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696020,0,55,1.20849609375E-5,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696122,0,51,1.1206054687499999E-5,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696232,0,52,1.142578125E-5,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696349,0,33,7.2509765625E-6,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696465,0,92,2.021484375E-5,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696565,0,60,1.318359375E-5,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696678,0,45,9.8876953125E-6,60,66,73,243330,20145,9705,16926,10336,10625,6541,3326,Tag7,unknown
1407076696784,0,54,1.1865234375000001E-5,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076696884,0,39,8.5693359375E-6,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076696984,0,36,7.91015625E-6,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697097,0,28,6.15234375E-6,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697197,0,45,9.8876953125E-6,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697309,0,37,8.1298828125E-6,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697409,0,74,1.6259765625E-5,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697511,0,56,1.23046875E-5,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697611,0,23,5.0537109375E-6,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697719,0,41,9.008789062499999E-6,66,66,73,16752238,5523,6971,10006,15731,11140,16476,1778,Tag7,unknown
1407076697829,0,60,1.318359375E-5,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076697945,0,51,1.1206054687499999E-5,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698063,0,60,1.318359375E-5,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698163,0,36,7.91015625E-6,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698264,0,69,1.51611328125E-5,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698371,0,72,1.58203125E-5,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698471,0,53,1.1645507812500002E-5,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698573,0,103,2.26318359375E-5,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698673,0,35,7.6904296875E-6,81,70,73,1818,6856,2548,5660,6545,10181,6038,2845,Tag7,unknown
1407076698776,0,123,2.70263671875E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076698882,0,59,1.29638671875E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076698988,0,42,9.228515625000002E-6,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699088,0,59,1.29638671875E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699201,0,68,1.4941406250000001E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699301,0,58,1.2744140625E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699401,0,20,4.39453125E-6,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699511,0,80,1.7578125E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699613,0,65,1.42822265625E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699713,0,67,1.4721679687500002E-5,70,84,73,5011,21463,31144,12325,5340,12372,7953,2023,Tag7,unknown
1407076699817,0,37,8.1298828125E-6,69,80,73,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076699917,0,71,1.56005859375E-5,69,80,73,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700017,0,-88,-1.93359375E-5,69,80,73,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700128,0,-349,-7.668457031250001E-5,69,80,73,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700228,0,39,8.5693359375E-6,69,80,39,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700332,0,-126,-2.7685546875E-5,69,80,39,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700441,0,53,1.1645507812500002E-5,69,80,39,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700541,0,65,1.42822265625E-5,69,80,39,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700654,0,36,7.91015625E-6,69,80,39,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700755,0,77,1.69189453125E-5,69,80,39,21851,16748542,8394,18157,13015,12492,7130,7542,Tag7,unknown
1407076700861,0,44,9.66796875E-6,63,64,39,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076700976,0,69,1.51611328125E-5,63,64,39,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701076,0,76,1.669921875E-5,63,64,39,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701176,0,632,1.3886718750000002E-4,63,64,39,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701286,0,-220,-4.833984375E-5,63,64,61,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701386,0,-353,-7.75634765625E-5,63,64,61,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701486,0,51,1.1206054687499999E-5,63,64,61,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701596,0,119,2.6147460937500004E-5,63,64,61,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701697,0,61,1.34033203125E-5,63,64,61,16752281,13970,363,2196,2160,4091,3093,157,Tag7,unknown
1407076701797,0,-10,-2.197265625E-6,57,57,61,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076701904,0,3,6.591796875E-7,57,57,61,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702004,0,17,3.7353515625000003E-6,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702104,0,80,1.7578125E-5,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702217,0,61,1.34033203125E-5,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702317,0,76,1.669921875E-5,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702425,0,43,9.448242187500001E-6,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702526,0,48,1.0546875E-5,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702626,0,5,1.0986328125E-6,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702726,0,85,1.86767578125E-5,57,57,38,33497,20789,6144,1424,3556,8373,941,249,Tag7,unknown
1407076702828,0,72,1.58203125E-5,66,47,38,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076702948,0,-297,-6.525878906250001E-5,66,47,38,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703064,0,33,7.2509765625E-6,66,47,38,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703182,0,54,1.1865234375000001E-5,66,47,38,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703297,0,-28,-6.15234375E-6,66,47,38,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703399,0,5,1.0986328125E-6,66,47,38,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703509,0,73,1.6040039062500002E-5,66,47,37,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703625,0,27,5.9326171875000005E-6,66,47,37,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703739,0,58,1.2744140625E-5,66,47,37,24064,10276,5413,6172,6090,10777,14838,2896,Tag7,unknown
1407076703839,0,59,1.29638671875E-5,75,53,37,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076703947,0,-128,-2.8125E-5,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704047,0,41,9.008789062499999E-6,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704147,0,92,2.021484375E-5,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704247,0,54,1.1865234375000001E-5,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704347,0,36,7.91015625E-6,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704456,0,37,8.1298828125E-6,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704556,0,59,1.29638671875E-5,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704679,0,65,1.42822265625E-5,75,53,36,434351,15316,18117,10164,5203,23724,13719,9752,Tag7,unknown
1407076704779,0,51,1.1206054687499999E-5,75,53,36,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076704893,0,34,7.4707031250000005E-6,75,53,36,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076704993,0,262,5.7568359375E-5,75,53,36,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076705093,0,-638,-1.40185546875E-4,75,53,36,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076705202,0,58,1.2744140625E-5,75,53,71,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076705302,0,267,5.86669921875E-5,75,53,71,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076705402,0,102,2.2412109374999998E-5,75,53,71,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076705515,0,195,4.28466796875E-5,75,53,71,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
1407076705615,0,-867,-1.9050292968750003E-4,75,53,71,27557,28393,2866,3586,15689,8150,12527,8906,Tag7,unknown
